participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.topics,session.config.show_cta,session.config.briefing,session.config.condition_col,session.config.search_term,session.config.full_name,session.config.dwell_threshold,session.config.participation_fee,session.config.survey_link,session.config.cta_text,session.config.study_name,session.config.delimiter,session.config.copy_text,session.config.eMail,session.config.real_world_currency_per_point,session.config.channel_type,session.config.sort_by,session.config.name,session.config.data_path,session.config.url_param,session.config.title,session.prolific_completion_url,session.completion_code,DICE.1.player.id_in_group,DICE.1.player.role,DICE.1.player.payoff,DICE.1.player.feed_condition,DICE.1.player.sequence,DICE.1.player.scroll_sequence,DICE.1.player.viewport_data,DICE.1.player.rowheight_data,DICE.1.player.likes_data,DICE.1.player.replies_data,DICE.1.player.promoted_post_clicks,DICE.1.player.touch_capability,DICE.1.player.device_type,DICE.1.player.screen_resolution,DICE.1.group.id_in_subsession,DICE.1.subsession.round_number,DICE.1.subsession.feed_conditions,DICE.1.subsession.FEED
1,0kq3phv2,60e3ba0917afa9b2df09f43e,0,4,5,DICE,D_Redirect,2024-10-11 20:44:43.865212,1,,,0.0,   doc_id            datetime  ... color_class sequence 2       2 2022-03-22 08:30:00  ...          p7      1.0 1       1 2022-03-22 06:00:00  ...          p7      2.0 0       0 2022-03-01 06:00:00  ...          p3      3.0 4       4 2022-03-24 06:00:00  ...          p3      4.0 3       3 2022-03-22 06:00:00  ...          p2      5.0  [5 rows x 25 columns],1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,1,,0.0,A,"2, 1, 0, 4, 3",is-i2-i1-i1-i3,"[{""doc_id"":2,""duration"":3.596},{""doc_id"":1,""duration"":0.841},{""doc_id"":0,""duration"":1.094},{""doc_id"":4,""duration"":0.222},{""doc_id"":3,""duration"":2.543}]","[{""doc_id"":2,""height"":569},{""doc_id"":1,""height"":666},{""doc_id"":0,""height"":687},{""doc_id"":4,""height"":390},{""doc_id"":3,""height"":397},{""doc_id"":null,""height"":319},{""doc_id"":null,""height"":319}]","[{""doc_id"":2,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":3,""liked"":false}]","[{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],1,Mobile,384x857,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
82,f30hc6we,664ced6cfa660d55b7869569,0,4,5,DICE,D_Redirect,2024-10-11 21:11:44.098275,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,82,,0.0,B,"9, 5, 8, 7, 6",is-i9-i5-i8-i7-i7-i6-i8-i9-i9-i8-i7-i6-i6-i6-i6-i6-i6-i6-i6-i6-i6-i6-i6-i6-i6-i7-i8-i8-i8-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i7-i7-i7-i7-i6-i6-i6-i6-i6-i6,"[{""doc_id"":9,""duration"":11.266},{""doc_id"":5,""duration"":5.266},{""doc_id"":8,""duration"":7.399},{""doc_id"":6,""duration"":5.2},{""doc_id"":7,""duration"":9.618},{""doc_id"":8,""duration"":0.519},{""doc_id"":5,""duration"":0.482},{""doc_id"":9,""duration"":5.217},{""doc_id"":5,""duration"":7.616},{""doc_id"":8,""duration"":6.116},{""doc_id"":6,""duration"":3.953},{""doc_id"":7,""duration"":6.12},{""doc_id"":8,""duration"":0.264},{""doc_id"":5,""duration"":0.263},{""doc_id"":9,""duration"":4.016},{""doc_id"":5,""duration"":0.1},{""doc_id"":8,""duration"":5.602},{""doc_id"":7,""duration"":5.784},{""doc_id"":6,""duration"":2.485}]","[{""doc_id"":9,""height"":892},{""doc_id"":5,""height"":482},{""doc_id"":8,""height"":506},{""doc_id"":7,""height"":482},{""doc_id"":6,""height"":482},{""doc_id"":null,""height"":298},{""doc_id"":null,""height"":298},{""doc_id"":null,""height"":298}]","[{""doc_id"":9,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":8,""liked"":false},{""doc_id"":7,""liked"":false},{""doc_id"":6,""liked"":false}]","[{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",0,Desktop,1920x1080,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
83,hnzmkh52,66661be09338a8410ddd5d02,0,4,5,DICE,D_Redirect,2024-10-11 21:11:52.963687,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,83,,0.0,A,"2, 3, 4, 1, 0",is-i2-i3-i4,"[{""doc_id"":2,""duration"":6.35},{""doc_id"":3,""duration"":4.554},{""doc_id"":4,""duration"":7.771},{""doc_id"":1,""duration"":1.652},{""doc_id"":0,""duration"":4.862}]","[{""doc_id"":2,""height"":580},{""doc_id"":3,""height"":403},{""doc_id"":4,""height"":396},{""doc_id"":1,""height"":680},{""doc_id"":0,""height"":702},{""doc_id"":null,""height"":320}]","[{""doc_id"":2,""liked"":false},{""doc_id"":3,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":0,""liked"":false}]","[{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false}]",[],1,Mobile,393x852,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
84,ge7nitp7,6140faf57913e339ee415b31,0,4,5,DICE,D_Redirect,2024-10-11 21:11:57.643573,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,84,,0.0,B,"9, 7, 5, 6, 8",is-i9-i9-i9-i9-i8-i8-i8-i8,"[{""doc_id"":9,""duration"":10.984},{""doc_id"":7,""duration"":4.181},{""doc_id"":5,""duration"":8.097},{""doc_id"":6,""duration"":5.296},{""doc_id"":8,""duration"":16.441}]","[{""doc_id"":9,""height"":918},{""doc_id"":7,""height"":493},{""doc_id"":5,""height"":493},{""doc_id"":6,""height"":493},{""doc_id"":8,""height"":517},{""doc_id"":null,""height"":296},{""doc_id"":null,""height"":296}]","[{""doc_id"":9,""liked"":false},{""doc_id"":7,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":6,""liked"":false},{""doc_id"":8,""liked"":false}]","[{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",1,Desktop,1396x785,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
85,90116aao,66c0f0153c9b1d596446faa0,0,4,5,DICE,D_Redirect,2024-10-11 21:12:06.659341,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,85,,0.0,A,"1, 2, 0, 4, 3",is-i1-i1-i1-i1-i1-i2-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i4-i0-i0-i0-i0-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i3-i3-i3-i3-i3-i3-i3-i3-i3,"[{""doc_id"":1,""duration"":15.075},{""doc_id"":2,""duration"":12.866},{""doc_id"":0,""duration"":16.341},{""doc_id"":0,""duration"":0.609},{""doc_id"":4,""duration"":14.691},{""doc_id"":3,""duration"":6.334}]","[{""doc_id"":1,""height"":894},{""doc_id"":2,""height"":796},{""doc_id"":0,""height"":970},{""doc_id"":4,""height"":471},{""doc_id"":3,""height"":483},{""doc_id"":null,""height"":297}]","[{""doc_id"":1,""liked"":true},{""doc_id"":2,""liked"":false},{""doc_id"":0,""liked"":true},{""doc_id"":4,""liked"":true},{""doc_id"":3,""liked"":true}]","[{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],0,Desktop,1920x1080,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
86,9v0v2rez,66662c13c6180a9aff4f81c8,0,4,5,DICE,D_Redirect,2024-10-11 21:12:20.166061,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,86,,0.0,B,"7, 9, 8, 5, 6",is-i7-i7-i7-i7-i7-i7-i7-i7-i7-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i9-i8-i8-i8-i8-i8-i8-i8-i9-i9-i9-i9-i9-i9-i9-i8-i8-i8-i8-i9-i9-i9-i9-i9-i9-i8-i8-i8-i8-i8-i8-i8-i8-i8-i9-i9-i9-i9-i8-i5-i6-i6-i6-i6-i6-i6-i6,"[{""doc_id"":7,""duration"":2.73},{""doc_id"":9,""duration"":2.515},{""doc_id"":8,""duration"":29.073},{""doc_id"":5,""duration"":3.899},{""doc_id"":6,""duration"":25.849}]","[{""doc_id"":7,""height"":481},{""doc_id"":9,""height"":893},{""doc_id"":8,""height"":506},{""doc_id"":5,""height"":482},{""doc_id"":6,""height"":482},{""doc_id"":null,""height"":296}]","[{""doc_id"":7,""liked"":false},{""doc_id"":9,""liked"":true},{""doc_id"":8,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":6,""liked"":true}]","[{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":""So beautiful!"",""hasReply"":true},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",0,Desktop,1536x864,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
87,o1k30br4,66d9383b6b2192392e50b06c,0,4,5,DICE,D_Redirect,2024-10-11 21:12:21.056316,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,87,,0.0,A,"1, 0, 4, 3, 2",is-i1-i1-i1-i1-i1-i1-i1-i1-i1-i1-i1-i0-i0-i0-i0-i1-i0-i0-i0-i0-i0-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i4-i0-i0-i0-i4-i3-i3-i3-i3-i3-i3-i3-i3-i3-i4-i4-i4-i4-i4-i4-i4-i4-i3-i3-i3-i3-i3-i3-i2-i2-i2-i2-i2-i2-i2,"[{""doc_id"":1,""duration"":13.192},{""doc_id"":4,""duration"":1.001},{""doc_id"":0,""duration"":3.599},{""doc_id"":1,""duration"":2.267},{""doc_id"":0,""duration"":7.131},{""doc_id"":4,""duration"":3.111},{""doc_id"":1,""duration"":0.466},{""doc_id"":0,""duration"":2.173},{""doc_id"":4,""duration"":3.949},{""doc_id"":3,""duration"":4.199},{""doc_id"":2,""duration"":5.873}]","[{""doc_id"":1,""height"":721},{""doc_id"":0,""height"":791},{""doc_id"":4,""height"":410},{""doc_id"":3,""height"":419},{""doc_id"":2,""height"":631},{""doc_id"":null,""height"":297}]","[{""doc_id"":1,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":true},{""doc_id"":3,""liked"":false},{""doc_id"":2,""liked"":false}]","[{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false}]",[],0,Tablet,1920x1080,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
88,rum0pg2f,65e975039c7865e835a2936c,0,4,5,DICE,D_Redirect,2024-10-11 21:12:26.882184,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,88,,0.0,B,"6, 8, 9, 7, 5",is-i8-i9-i9-i7-i7-i7-i5,"[{""doc_id"":6,""duration"":6.769},{""doc_id"":8,""duration"":8.273},{""doc_id"":9,""duration"":0.976},{""doc_id"":7,""duration"":4.707},{""doc_id"":5,""duration"":2.328}]","[{""doc_id"":6,""height"":402},{""doc_id"":8,""height"":426},{""doc_id"":9,""height"":709},{""doc_id"":7,""height"":402},{""doc_id"":5,""height"":402},{""doc_id"":null,""height"":320}]","[{""doc_id"":6,""liked"":false},{""doc_id"":8,""liked"":false},{""doc_id"":9,""liked"":false},{""doc_id"":7,""liked"":true},{""doc_id"":5,""liked"":false}]","[{""doc_id"":6,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",1,Mobile,428x926,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
89,9wnopbbe,661862ea36c4e97bf425f855,0,4,5,DICE,D_Redirect,2024-10-11 21:12:36.226580,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,89,,0.0,A,"0, 4, 1, 2, 3",is-i0-i4-i4-i4-i0-i0-i0-i4-i1-i1-i1-i1-i1-i2-i2-i2-i2-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3,"[{""doc_id"":0,""duration"":6.631},{""doc_id"":4,""duration"":2.077},{""doc_id"":1,""duration"":4.834},{""doc_id"":2,""duration"":3.167},{""doc_id"":3,""duration"":8.788}]","[{""doc_id"":0,""height"":995},{""doc_id"":4,""height"":481},{""doc_id"":1,""height"":917},{""doc_id"":2,""height"":814},{""doc_id"":3,""height"":493},{""doc_id"":null,""height"":297}]","[{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":2,""liked"":false},{""doc_id"":3,""liked"":true}]","[{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],0,Desktop,1440x900,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
90,t9hb1w4j,5dc1d16946c7ba134f6626bc,0,4,5,DICE,D_Redirect,2024-10-11 21:13:53.378755,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,90,,0.0,B,"8, 9, 7, 5, 6",is-i9-i9-i9-i9-i9-i9-i9-i7-i5-i5-i5-i5-i6-i6,"[{""doc_id"":9,""duration"":0.124},{""doc_id"":8,""duration"":8.771},{""doc_id"":9,""duration"":8.155},{""doc_id"":7,""duration"":13.528},{""doc_id"":5,""duration"":14.992},{""doc_id"":6,""duration"":6.327}]","[{""doc_id"":8,""height"":425},{""doc_id"":9,""height"":694},{""doc_id"":7,""height"":425},{""doc_id"":5,""height"":425},{""doc_id"":6,""height"":425},{""doc_id"":null,""height"":327}]","[{""doc_id"":8,""liked"":false},{""doc_id"":9,""liked"":false},{""doc_id"":7,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":6,""liked"":false}]","[{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",1,Mobile,412x915,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
91,30m0m4om,5ce9bfc4d439ae00015968dd,0,4,5,DICE,D_Redirect,2024-10-11 21:13:55.380800,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,91,,0.0,A,"4, 3, 2, 0, 1",is-i3-i3-i2-i2-i0-i0-i1-i1-i1-i0-i3-i2,"[{""doc_id"":3,""duration"":7.712},{""doc_id"":4,""duration"":7.712},{""doc_id"":2,""duration"":2.403},{""doc_id"":0,""duration"":2.402},{""doc_id"":1,""duration"":3.521},{""doc_id"":0,""duration"":0.267},{""doc_id"":2,""duration"":0.168},{""doc_id"":4,""duration"":2.002},{""doc_id"":3,""duration"":2.637},{""doc_id"":2,""duration"":0.133},{""doc_id"":0,""duration"":0.134},{""doc_id"":1,""duration"":0.738}]","[{""doc_id"":4,""height"":390},{""doc_id"":3,""height"":397},{""doc_id"":2,""height"":569},{""doc_id"":0,""height"":687},{""doc_id"":1,""height"":666},{""doc_id"":null,""height"":319},{""doc_id"":null,""height"":319},{""doc_id"":null,""height"":319},{""doc_id"":null,""height"":319}]","[{""doc_id"":4,""liked"":false},{""doc_id"":3,""liked"":false},{""doc_id"":2,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":1,""liked"":false}]","[{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false}]",[],1,Mobile,384x832,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
