StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,uncued_recall,cued_recall,otf,issues,issues_2_TEXT,PROLIFIC_PID,useragent,city,state,postalcode
2024-10-15 17:44:30,2024-10-15 17:45:35,IP Address,108.226.104.74,100,65,True,2024-10-15 17:45:36,R_6s7h9IBdIJAEbAt,,,,,26.125,-80.267,anonymous,EN,66b435b1d2d981a3ab684c2d,31,Female,,White or Caucasian,,i was only interested in the memes but i saw chatgpt,I do not recall any sponsored posts,i think i saw apple too or something like a fit bit type watch to track sleep and stress,No,,66b435b1d2d981a3ab684c2d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Plantation,FL,33324
2024-10-15 17:44:07,2024-10-15 17:45:38,IP Address,73.193.130.176,100,90,True,2024-10-15 17:45:38,R_6CJin3tr4PGkG08,,,,,39.9564,-74.5666,anonymous,EN,66d73c2beac2300ede47388b,25,Female,,White or Caucasian,,"verizon galaxy flip z phone ad ",Verizon,"there were quirky memes on there that held my interest. Almost reminds me of my own twitter timeline with all of the funny memes ",No,,66d73c2beac2300ede47388b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Browns Mills,NJ,08015
2024-10-15 17:45:03,2024-10-15 17:45:55,IP Address,75.103.147.173,100,52,True,2024-10-15 17:45:56,R_78gdvd1ieFAew7L,,,,,39.8655,-86.4642,anonymous,EN,66b8e1b9e960cb4198431db0,33,Female,,White or Caucasian,,sleeping,I do not recall any sponsored posts,"I thought they were okay. They looked very spammy. I think the ads could've been better. ",No,,66b8e1b9e960cb4198431db0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",Pittsboro,IN,46167
2024-10-15 17:45:13,2024-10-15 17:46:07,IP Address,158.62.186.140,100,53,True,2024-10-15 17:46:08,R_7bGuTSHp6D2ignf,,,,,35.2338,-97.4095,anonymous,EN,629082739390703f993b12bd,30,Male,,White or Caucasian,,Nintendo,Nintendo,It was pretty amusing. I liked most of the memes.,No,,629082739390703f993b12bd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Norman,OK,73071
2024-10-15 17:43:16,2024-10-15 17:46:12,IP Address,174.219.119.83,100,176,True,2024-10-15 17:46:13,R_1FXuzmvld19We3j,,,,,37.3371,-79.2815,anonymous,EN,66d520dcb283ff12eb99344b,30,Male,,White or Caucasian,,"Apple, Nintendo","Apple,Nintendo,Samsung,Beats by Dre,Fitbit",The social media feedback was entertaining and was fairly similar to what my current feed looks like.,No,,66d520dcb283ff12eb99344b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",Roanoke,VA,24012
2024-10-15 17:43:34,2024-10-15 17:46:15,IP Address,204.242.0.216,100,161,True,2024-10-15 17:46:16,R_1qvTBsM2QDMxDsP,,,,,39.0469,-77.4903,anonymous,EN,66ed27db159488e11b1a6bae,28,Female,,Black or African American,,"disney, cartoons",I do not recall any sponsored posts,I did not like it because of the arrangement,No,,66ed27db159488e11b1a6bae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Ashburn,VA,20149
2024-10-15 17:45:58,2024-10-15 17:46:26,IP Address,68.114.97.50,100,27,True,2024-10-15 17:46:26,R_3Jr5vtDRw6jutfK,,,,,30.2944,-89.815,anonymous,EN,66ffd457e1eecae22acf804b,29,Male,,White or Caucasian,,whoop,Whoop,it was quite hilarious,No,,66ffd457e1eecae22acf804b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Slidell,LA,70460
2024-10-15 17:43:24,2024-10-15 17:46:36,IP Address,207.230.114.245,100,191,True,2024-10-15 17:46:37,R_7JFLKwAwUAzHi1s,,,,,37.751,-97.822,anonymous,EN,66afc62b516f834cb56504f8,32,Female,,Black or African American,,Cream,"Bose,Apple,Whoop,T-Mobile,Microsoft",I really like the content i saw on the social media page,Yes:,,66afc62b516f834cb56504f8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Los Angeles,CA,90022
2024-10-15 17:44:05,2024-10-15 17:46:37,IP Address,104.251.81.190,100,151,True,2024-10-15 17:46:37,R_61lyUix5COmHjXP,,,,,37.751,-97.822,anonymous,EN,66ad5323279dda3ef0f0ba4b,20,Male,,Black or African American,,A headset brand but i can't recall,Logitech,Everything was perfect and showing more about things in the world,No,,66ad5323279dda3ef0f0ba4b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",,,
2024-10-15 17:44:50,2024-10-15 17:46:46,IP Address,152.37.132.200,100,116,True,2024-10-15 17:46:46,R_5sB5qxZEEc0oeDD,,,,,36.7407,-95.9272,anonymous,EN,66d0c8407ef8c9af4ab32543,23,Female,,American Indian/Native American or Alaska Native,,"Nintendo switch, fitbit, the office, ","Nintendo,Fitbit","I was drawn towards the memes. They were funny and relatable ",No,,66d0c8407ef8c9af4ab32543,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Mobile Safari/537.36",Bartlesville,OK,74006
2024-10-15 17:45:21,2024-10-15 17:46:52,IP Address,216.54.93.129,100,90,True,2024-10-15 17:46:52,R_6jIKW6mBKYH8tBT,,,,,37.2731,-76.7279,anonymous,EN,66b501dba5d8ef8a7150c25a,34,Female,,White or Caucasian,,"Bose, apple, ","Bose,Apple,Nintendo","It seemed like a pretty standard feed for many people. I’m not familiar with twitter, so don’t know how accurate it may have been.  Most of the humor was not for me, though.",No,,66b501dba5d8ef8a7150c25a,"Mozilla/5.0 (iPad; CPU OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/129.0.6668.69 Mobile/15E148 Safari/604.1",Williamsburg,VA,23185
2024-10-15 17:44:06,2024-10-15 17:46:57,IP Address,207.230.114.20,100,170,True,2024-10-15 17:46:57,R_1m9K1RMcOQ7CbNz,,,,,37.751,-97.822,anonymous,EN,6688090f82813cfbe67afe2c,41,Female,,White or Caucasian,,"Apple, whoop, samsung","Apple,Nintendo,Whoop,Amazon,Beats by Dre",I liked every aspect of the feeds. They were very relatable and funny. I enjoyed each feed. It looked real as well.,No,,6688090f82813cfbe67afe2c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Los Angeles,CA,90022
2024-10-15 17:45:59,2024-10-15 17:47:12,IP Address,69.92.161.235,100,72,True,2024-10-15 17:47:12,R_7EajsDb4uSJsMxz,,,,,43.6612,-116.6972,anonymous,EN,610790e286844c36e02f906c,30,Female,,White or Caucasian,,Samsung gflip,"Nintendo,Samsung,Beats by Dre","the first post about the guy forgetting his charger made me laugh, the other ones were fine too. ",No,,610790e286844c36e02f906c,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",Caldwell,ID,83605
2024-10-15 17:46:01,2024-10-15 17:47:19,IP Address,108.243.70.13,100,78,True,2024-10-15 17:47:20,R_7EBW5mavE1iVCSJ,,,,,36.0322,-79.8588,anonymous,EN,63f8ce09e792bf06684febec,30,Male,,American Indian/Native American or Alaska Native,,Nintendo,Nintendo,I liked that all the posts were not political.,No,,63f8ce09e792bf06684febec,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",Greensboro,NC,27407
2024-10-15 17:44:02,2024-10-15 17:47:34,IP Address,172.98.189.58,100,211,True,2024-10-15 17:47:35,R_1zywL8vZU3IB3Z7,,,,,40.8404,-74.0557,anonymous,EN,668e9016f9f5184772161f09,27,Female,,Black or African American,,shrek,"Spotify,Amazon,Verizon",It was usual if you ask me.Just like most X post,No,,668e9016f9f5184772161f09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Moonachie,NJ,07074
2024-10-15 17:46:24,2024-10-15 17:47:45,IP Address,129.112.109.41,100,81,True,2024-10-15 17:47:47,R_6DYXzeciO8oULbX,,,,,32.8261,-96.8345,anonymous,EN,6584777affe8fe48f8bab87f,20,Female,,Asian,,n/a,I do not recall any sponsored posts,I liked that the feed primarily consisted of memes. I liked that there weren't any political posts.,No,,6584777affe8fe48f8bab87f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Dallas,TX,75235
2024-10-15 17:46:24,2024-10-15 17:47:54,IP Address,184.96.142.4,100,90,True,2024-10-15 17:47:55,R_70UwysFpxEghgeC,,,,,39.7593,-104.9651,anonymous,EN,66f42a196ecc9c6a78622919,22,Female,,White or Caucasian,,"Samsung, Nintendo, AI","Apple,Nintendo,Samsung","I enjoyed the memes on my feed. I did notice that there were many ads, and I'm not a fan of seeing them on my fyp. ",No,,66f42a196ecc9c6a78622919,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Denver,CO,80205
2024-10-15 17:46:25,2024-10-15 17:48:10,IP Address,97.180.68.47,100,104,True,2024-10-15 17:48:11,R_3YX6z3114efcoS4,,,,,33.7474,-84.3747,anonymous,EN,66ec4adbeb5602188fdf76f4,32,Female,,White or Caucasian,,apple,"T-Mobile,Dell",The posts were great.,No,,66ec4adbeb5602188fdf76f4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",Atlanta,GA,30350
2024-10-15 17:46:47,2024-10-15 17:48:11,IP Address,8.9.82.169,100,84,True,2024-10-15 17:48:11,R_69aJxNmvy6NdVbV,,,,,43.2138,-77.4575,anonymous,EN,62b20c0065e9809e66d13fa5,26,Male,,White or Caucasian,,Dove,"Apple,Fitbit",I thought the page had a lot of humor which i enjoyed. it was easy to read and follow as well. There wasn't anything i disliked.,No,,62b20c0065e9809e66d13fa5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Webster,NY,14580
2024-10-15 17:47:01,2024-10-15 17:48:27,IP Address,173.95.160.14,100,85,True,2024-10-15 17:48:27,R_5dEbJ3Ca1Z4f0et,,,,,35.7178,-78.8428,anonymous,EN,60c3ba02dfcf64dbe7ae0396,23,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,Those memes were giving mid 2010s. Not really in style anymore.,No,,60c3ba02dfcf64dbe7ae0396,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Apex,NC,27502
2024-10-15 17:46:58,2024-10-15 17:48:27,IP Address,24.246.137.245,100,89,True,2024-10-15 17:48:28,R_5dYHEl05y7GiiEs,,,,,35.32,-82.5028,anonymous,EN,66d1ef3e66354b0eeec5435d,27,Female,,White or Caucasian,,"Apple, 9gag","Apple,Nintendo",It was just brand sharing memes,No,,66d1ef3e66354b0eeec5435d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Hendersonville,NC,28791
2024-10-15 17:46:29,2024-10-15 17:48:35,IP Address,99.11.254.7,100,125,True,2024-10-15 17:48:35,R_7H5YeE4F3xjOa7u,,,,,30.6622,-97.931,anonymous,EN,66df94af83813d40ddcbf790,27,Female,,Black or African American,,"Nintendo Switch, Samsung (I think), Bose Headphones, ","Bose,Nintendo,Samsung","I liked it, I wasn't excepting it to be as realistic as it was, and I was pleasantly surprised by it",No,,66df94af83813d40ddcbf790,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Avast/128.0.0.0",Liberty Hill,TX,78642
2024-10-15 17:48:13,2024-10-15 17:49:20,IP Address,173.59.24.86,100,67,True,2024-10-15 17:49:21,R_65N6QTFbG39IXTd,,,,,40.1676,-75.2074,anonymous,EN,6064c73e9b8cba2fd56840a0,31,Female,,White or Caucasian,,"Bose, Samsung, Apple","Bose,Apple,Samsung",I thought most of the memes were pretty funny and the ads were sort of memorable.,No,,6064c73e9b8cba2fd56840a0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Ambler,PA,19002
2024-10-15 17:48:08,2024-10-15 17:49:39,IP Address,12.74.241.19,100,91,True,2024-10-15 17:49:40,R_5w7yo4o8za15IVb,,,,,39.5378,-84.3895,anonymous,EN,67024a9bc046a397a95934f6,27,Male,,White or Caucasian,,N/a,I do not recall any sponsored posts,"I didn't like or dislike anything I just am kinda neutral about it to be honest it just go with the flow ",No,,67024a9bc046a397a95934f6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Mobile Safari/537.36",Middletown,OH,45042
2024-10-15 17:48:54,2024-10-15 17:50:02,IP Address,174.194.10.10,100,67,True,2024-10-15 17:50:02,R_75318XMRaf8q4jn,,,,,39.8079,-86.0949,anonymous,EN,6671c914b28a3c4ecd07ae1a,21,Female,,White or Caucasian,,"Nintendo, Apple","Bose,Apple,Nintendo","It was funny and relatable ",No,,6671c914b28a3c4ecd07ae1a,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",Louisville,KY,40229
2024-10-15 17:40:30,2024-10-15 17:50:18,IP Address,154.7.225.137,100,587,True,2024-10-15 17:50:18,R_7dSyFlGc3Hqm8xw,,,,,39.0469,-77.4903,anonymous,EN,66f0b4fceba6b1a632ac4cbc,26,Male,,Black or African American,,Beats by Dre,Beats by Dre,"I like the aspects where I can like, retweet and comment. It makes it feel real and related.",No,,66f0b4fceba6b1a632ac4cbc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Ashburn,VA,20149
2024-10-15 17:49:54,2024-10-15 17:50:37,IP Address,73.147.211.122,100,43,True,2024-10-15 17:50:38,R_52JumvHH1TOZgiB,,,,,38.271,-77.5495,anonymous,EN,66452f7eab8b0dd7d04dd4c7,34,Female,,White or Caucasian,,Apple,Apple,"9GAG posts annoying memes that aren’t that funny. They steal original content. ",No,,66452f7eab8b0dd7d04dd4c7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",Fredericksburg,VA,22407
2024-10-15 17:49:09,2024-10-15 17:50:38,IP Address,73.127.104.194,100,89,True,2024-10-15 17:50:39,R_3FJ4CIdjvnGVnZQ,,,,,32.3974,-93.8052,anonymous,EN,65c23bc14403953997a1553a,34,Female,,Black or African American,,Samsung,"Nintendo,Samsung,Sonos",I liked that there were so many entertaining memes and posts that I barely noticed the ads sprinkled in between.,No,,65c23bc14403953997a1553a,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Shreveport,LA,71118
2024-10-15 17:49:06,2024-10-15 17:50:39,IP Address,76.39.99.50,100,92,True,2024-10-15 17:50:39,R_3iR8PtbOEAHzvLs,,,,,43.0818,-87.892,anonymous,EN,65f8c7701b92017a3902e203,27,Female,,White or Caucasian,,"Nintendo, Samsung","Nintendo,Samsung",Was really funny! Kept me scrolling (I love memes on Twitter/X).,No,,65f8c7701b92017a3902e203,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,Milwaukee,WI,53211
2024-10-15 17:49:42,2024-10-15 17:50:45,IP Address,172.56.25.209,100,63,True,2024-10-15 17:50:46,R_3IBSI1tWNVDiaml,,,,,29.7335,-95.5564,anonymous,EN,667715b0cad8d06ec690ef00,28,Female,,White or Caucasian,,N/A,Apple,"I liked that there were a lot of funny memes. ",No,,667715b0cad8d06ec690ef00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",Houston,TX,77042
2024-10-15 17:49:58,2024-10-15 17:50:50,IP Address,68.6.175.237,100,51,True,2024-10-15 17:50:50,R_5jJoukgpJbCUzi1,,,,,32.7766,-116.9204,anonymous,EN,66018851d9e1de74bb25c9a3,28,Male,,White or Caucasian,,n/a,Fitbit,a bunch of lame memes,No,,66018851d9e1de74bb25c9a3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",El Cajon,CA,92019
2024-10-15 17:47:37,2024-10-15 17:50:51,IP Address,100.15.118.183,100,193,True,2024-10-15 17:50:52,R_7qWIoRk4MpKiqDF,,,,,39.0013,-76.888,anonymous,EN,5d0a8a22c0fd80001626e38d,33,Male,,White or Caucasian,,"Nintendo, Beats","Nintendo,Beats by Dre","Some of the memes were cute. They were all very broad which makes sense considering there's no telling who's taking this study. Once I oriented myself, I began skimming over the ads almost entirely",No,,5d0a8a22c0fd80001626e38d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",College Park,MD,20740
2024-10-15 17:49:38,2024-10-15 17:50:55,IP Address,166.194.154.3,100,77,True,2024-10-15 17:50:56,R_5CkYrvUoAZ9jNFh,,,,,36.0711,-86.7196,anonymous,EN,66f0a4b44573af0b7f3ecb3d,31,Female,,White or Caucasian,,Nintendo,Nintendo,"A lot of memes, but not a lot that interested me. Ads were non invasive, which I liked.",No,,66f0a4b44573af0b7f3ecb3d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/131.1  Mobile/15E148 Safari/605.1.15",,TN,
2024-10-15 17:49:37,2024-10-15 17:51:06,IP Address,99.24.218.253,100,89,True,2024-10-15 17:51:07,R_11AMt4egB5zkZzO,,,,,35.2916,-80.8201,anonymous,EN,666cad20b467bfec0cc373a9,29,Female,,White or Caucasian,,"Apple, Bose, Nintendo","Bose,Apple,Nintendo,Microsoft",It was a pretty standard experience I would say. The ads were a bit intrusive in my opinion because they would be part of the feed.,No,,666cad20b467bfec0cc373a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Charlotte,NC,28269
2024-10-15 17:50:31,2024-10-15 17:51:30,IP Address,24.101.87.20,100,58,True,2024-10-15 17:51:31,R_3xhVaVvQtNl9X21,,,,,38.2915,-82.1033,anonymous,EN,66eb34a51955adaff50e5794,28,Female,,White or Caucasian,,Apple,Apple,I specifically liked the funny memes,No,,66eb34a51955adaff50e5794,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",Hamlin,WV,25523
2024-10-15 17:50:25,2024-10-15 17:51:48,IP Address,174.245.113.71,100,82,True,2024-10-15 17:51:49,R_3W5k0kEpPMVXTfr,,,,,35.2296,-80.843,anonymous,EN,5dd01213f83c9f102a98ce84,29,Male,,White or Caucasian,,"Nintendo ",Nintendo,It was all memes and I loved them,No,,5dd01213f83c9f102a98ce84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Rock Hill,SC,29730
2024-10-15 17:49:55,2024-10-15 17:52:09,IP Address,104.218.199.224,100,134,True,2024-10-15 17:52:10,R_3S96WQPEwObIQR2,,,,,33.4475,-112.0866,anonymous,EN,66cc9e5f2c97e14c7ad808b3,20,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,"The social media feed was easy to navigate, but I found there were too many ads, which disrupted the browsing experience. I would prefer fewer sponsored posts to keep the content more focused and enjoyable.",No,,66cc9e5f2c97e14c7ad808b3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Phoenix,AZ,85036
2024-10-15 17:51:27,2024-10-15 17:52:14,IP Address,108.234.23.100,100,47,True,2024-10-15 17:52:15,R_1uoj6gB1yxCfdeN,,,,,32.9636,-96.7468,anonymous,EN,5f4f12010c816616c12ab29d,33,Male,,White or Caucasian,,Shazam,I do not recall any sponsored posts,"I thought it was too meme centric for my liking. ",No,,5f4f12010c816616c12ab29d,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/129.0.6668.69 Mobile/15E148 Safari/604.1",Richardson,TX,75080
2024-10-15 17:49:10,2024-10-15 17:52:20,IP Address,72.212.57.231,100,189,True,2024-10-15 17:52:21,R_6prIJBkhcvajya3,,,,,33.5988,-111.8795,anonymous,EN,6707d6a4a1d4d9c6aaedc626,35,Male,,White or Caucasian,,apple,"Bose,Apple","It was very repetitive. Every post started with ""Me when....""",No,,6707d6a4a1d4d9c6aaedc626,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Scottsdale,AZ,85260
2024-10-15 17:42:33,2024-10-15 17:52:57,IP Address,207.230.114.250,100,623,True,2024-10-15 17:52:57,R_3uj8faQDPT6E4kF,,,,,37.751,-97.822,anonymous,EN,66af82fe7c33867b3ed6efcb,26,Female,,White or Caucasian,,"NIntendo switch, Samsung, Bose, whoop, Apple","Bose,Apple,Nintendo,Whoop,Samsung","I liked all, they were an eye-opener. I learned a lot from the study",No,,66af82fe7c33867b3ed6efcb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Los Angeles,CA,90022
2024-10-15 17:51:36,2024-10-15 17:53:09,IP Address,173.175.200.131,100,93,True,2024-10-15 17:53:10,R_5UgvrO1y3926AuO,,,,,32.7368,-96.9068,anonymous,EN,6234e9c483c8aa1f1c5f046a,31,Male,,White or Caucasian,,Nintendo,"Nintendo,GoPro",I laughed at a number of memes and liked the ones that I really connected to. I'm trained to scroll past ads without paying much attention to them,No,,6234e9c483c8aa1f1c5f046a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Dallas,TX,75211
2024-10-15 17:52:15,2024-10-15 17:53:23,IP Address,172.58.245.166,100,67,True,2024-10-15 17:53:23,R_71gG52eUYZiNNf7,,,,,38.8892,-76.9417,anonymous,EN,66b274c9c39e8e5057bcfaf6,20,Male,,Black or African American,,"Apple, Samsung","Apple,Samsung",I thought it was filled with funny memes which I loved,No,,66b274c9c39e8e5057bcfaf6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",Hyattsville,MD,20782
2024-10-15 17:52:47,2024-10-15 17:53:24,IP Address,65.25.60.1,100,36,True,2024-10-15 17:53:24,R_5fJNGupxz8Q5sr2,,,,,41.5363,-81.3401,anonymous,EN,667981cd5ba91c2ae804e4f3,34,Female,,White or Caucasian,,Bose,Bose,I think it had a lot of funny memes.,No,,667981cd5ba91c2ae804e4f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Chesterland,OH,44026
2024-10-15 17:51:53,2024-10-15 17:53:25,IP Address,154.7.225.135,100,92,True,2024-10-15 17:53:26,R_7ECaBrPf9XkRjq1,,,,,39.0469,-77.4903,anonymous,EN,66afcaa60f7d8f58dc21db8e,35,Female,,Black or African American,,"Bose, Samsung, Apple","Bose,Apple,Samsung","The feeds were so relatable. I found the posts so hilarious, I just could not stop myself from laughing. I enjoyed how real it felt.",No,,66afcaa60f7d8f58dc21db8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Ashburn,VA,20149
2024-10-15 17:49:31,2024-10-15 17:53:32,IP Address,75.183.2.60,100,241,True,2024-10-15 17:53:33,R_522Vb9gczyrLMOb,,,,,36.1683,-80.3782,anonymous,EN,6702ee543bf860f171f8ec2d,35,Female,,White or Caucasian,,Nintendo,"Apple,Nintendo,Sony Playstation","I thought the memes were funny, but I often don't scroll on social media like that, so it grew boring quickly. I also tune out ads, because I dislike them so much, so I barely saw any ads. ",No,,6702ee543bf860f171f8ec2d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Pfafftown,NC,27040
2024-10-15 17:52:01,2024-10-15 17:53:54,IP Address,73.213.163.29,100,113,True,2024-10-15 17:53:55,R_1Hh2ugRjc55FUqf,,,,,39.3407,-76.6753,anonymous,EN,65c120df98be0f4091886a41,35,Female,,Black or African American,,samsung,"Apple,Nintendo,Samsung,JBL,GoPro,Fitbit,Verizon",it had a lot of ads and sponsored items made it less enjoyable,No,,65c120df98be0f4091886a41,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Baltimore,MD,21215
2024-10-15 17:52:31,2024-10-15 17:53:57,IP Address,75.188.176.134,100,85,True,2024-10-15 17:53:57,R_5bSbUoeotjApvEd,,,,,41.4722,-81.745,anonymous,EN,66612b486d483260b302cb1d,32,Female,,Black or African American,,"samsung whoop ","Whoop,Samsung","I don't like the feel of the user experience, it felt very foreign to view the feed in that format.",No,,66612b486d483260b302cb1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Cleveland,OH,44102
